timestamp,date,category,product_search_term,search_volume,click_through_rate,conversion_rate,avg_order_value,revenue,day_of_week,month,quarter
2024-04-19 18:46:57,2024-04-19,Beauty,coffee maker,89,0.1557,0.0887,93.48,114.88,4,4,2
2024-04-19 18:46:57,2024-04-19,Clothing,winter jacket,106,0.116,0.1443,52.41,92.98,4,4,2
2024-04-19 18:46:57,2024-04-19,Beauty,winter jacket,92,0.2284,0.001,29.39,0.62,4,4,2
2024-04-19 18:46:57,2024-04-19,Toys,hiking boots,98,0.2166,0.0804,24.24,41.39,4,4,2
2024-04-19 18:46:57,2024-04-19,Beauty,moisturizer,116,0.0966,0.1367,67.94,104.04,4,4,2
2024-04-19 18:46:57,2024-04-19,Sports,resistance bands,110,0.1357,0.0668,24.52,24.46,4,4,2
2024-04-19 18:46:57,2024-04-19,Clothing,smartphone case,91,0.136,0.1093,21.73,29.41,4,4,2
2024-04-19 18:46:57,2024-04-19,Sports,coffee maker,106,0.1624,0.0581,68.86,68.93,4,4,2
2024-04-19 18:46:57,2024-04-19,Toys,resistance bands,113,0.2174,0.1014,36.33,90.46,4,4,2
2024-04-19 18:46:57,2024-04-19,Clothing,hiking boots,104,0.2652,0.0927,35.19,89.96,4,4,2
2024-04-19 18:46:57,2024-04-19,Home,yoga mat,96,0.1746,0.0336,80.64,45.4,4,4,2
2024-04-19 18:46:57,2024-04-19,Home,smartphone case,95,0.1111,0.1124,23.96,28.43,4,4,2
2024-04-19 18:46:57,2024-04-19,Clothing,moisturizer,103,0.2085,0.0163,32.82,11.5,4,4,2
2024-04-19 18:46:57,2024-04-19,Toys,puzzle,99,0.2745,0.0445,38.28,46.3,4,4,2
2024-04-20 18:46:57,2024-04-20,Books,wireless headphones,117,0.01,0.0643,21.47,1.62,5,4,2
2024-04-20 18:46:57,2024-04-20,Clothing,wireless headphones,137,0.1893,0.0863,37.79,84.55,5,4,2
2024-04-20 18:46:57,2024-04-20,Clothing,cookbook,153,0.1831,0.1098,53.41,164.32,5,4,2
2024-04-20 18:46:57,2024-04-20,Home,laptop stand,126,0.1185,0.0981,50.32,73.71,5,4,2
2024-04-20 18:46:57,2024-04-20,Toys,laptop stand,122,0.0888,0.0499,68.86,37.26,5,4,2
2024-04-20 18:46:57,2024-04-20,Electronics,winter jacket,115,0.1164,0.0828,46.08,51.08,5,4,2
2024-04-20 18:46:57,2024-04-20,Electronics,resistance bands,124,0.1387,0.0849,35.93,52.49,5,4,2
2024-04-20 18:46:57,2024-04-20,Clothing,yoga mat,127,0.1651,0.0975,70.55,144.19,5,4,2
2024-04-20 18:46:57,2024-04-20,Beauty,face cream,137,0.2059,0.1148,35.1,113.65,5,4,2
2024-04-20 18:46:57,2024-04-20,Toys,protein powder,123,0.1039,0.0834,42.7,45.51,5,4,2
2024-04-20 18:46:57,2024-04-20,Home,wireless headphones,109,0.2086,0.096,44.84,97.87,5,4,2
2024-04-20 18:46:57,2024-04-20,Books,moisturizer,124,0.0953,0.0265,23.62,7.39,5,4,2
2024-04-20 18:46:57,2024-04-20,Toys,running shoes,145,0.1433,0.0598,63.19,78.47,5,4,2
2024-04-20 18:46:57,2024-04-20,Clothing,board game,133,0.2116,0.0588,18.97,31.42,5,4,2
2024-04-20 18:46:57,2024-04-20,Books,protein powder,127,0.1687,0.0869,20.09,37.41,5,4,2
2024-04-20 18:46:57,2024-04-20,Clothing,mystery novel,128,0.1644,0.0526,63.84,70.63,5,4,2
2024-04-20 18:46:57,2024-04-20,Beauty,puzzle,107,0.1541,0.0972,17.42,27.91,5,4,2
2024-04-20 18:46:57,2024-04-20,Home,mystery novel,117,0.0875,0.037,57.48,21.75,5,4,2
2024-04-20 18:46:57,2024-04-20,Home,protein powder,115,0.1807,0.0797,40.71,67.45,5,4,2
2024-04-21 18:46:57,2024-04-21,Clothing,smartphone case,119,0.1194,0.0497,127.41,89.98,6,4,2
2024-04-21 18:46:57,2024-04-21,Books,smartphone case,122,0.2159,0.1029,20.04,54.33,6,4,2
2024-04-21 18:46:57,2024-04-21,Toys,winter jacket,130,0.1903,0.0792,55.91,109.51,6,4,2
2024-04-21 18:46:57,2024-04-21,Sports,smartphone case,111,0.0782,0.0878,46.31,35.26,6,4,2
2024-04-21 18:46:57,2024-04-21,Beauty,desk lamp,124,0.1205,0.1091,58.46,95.29,6,4,2
2024-04-21 18:46:57,2024-04-21,Electronics,board game,131,0.065,0.1126,41.38,39.68,6,4,2
2024-04-21 18:46:57,2024-04-21,Beauty,moisturizer,135,0.1342,0.0869,63.91,100.7,6,4,2
2024-04-21 18:46:57,2024-04-21,Beauty,cookbook,143,0.1694,0.1038,22.54,56.71,6,4,2
2024-04-21 18:46:57,2024-04-21,Electronics,mystery novel,126,0.0774,0.0569,57.72,32.04,6,4,2
2024-04-21 18:46:57,2024-04-21,Toys,resistance bands,148,0.182,0.0325,49.26,43.18,6,4,2
2024-04-21 18:46:57,2024-04-21,Toys,smartphone case,126,0.1455,0.0405,9.73,7.23,6,4,2
2024-04-21 18:46:57,2024-04-21,Home,running shoes,131,0.0964,0.0819,23.99,24.82,6,4,2
2024-04-21 18:46:57,2024-04-21,Electronics,moisturizer,115,0.1143,0.0972,85.2,108.83,6,4,2
2024-04-21 18:46:57,2024-04-21,Home,mystery novel,122,0.1019,0.0694,59.76,51.56,6,4,2
2024-04-21 18:46:57,2024-04-21,Electronics,winter jacket,140,0.1563,0.0801,29.33,51.44,6,4,2
2024-04-21 18:46:57,2024-04-21,Clothing,running shoes,137,0.2635,0.0694,26.77,67.11,6,4,2
2024-04-21 18:46:57,2024-04-21,Clothing,laptop stand,124,0.1697,0.076,33.36,53.35,6,4,2
2024-04-21 18:46:57,2024-04-21,Sports,wireless headphones,136,0.0942,0.0427,50.91,27.83,6,4,2
2024-04-22 18:46:57,2024-04-22,Beauty,cookbook,121,0.1841,0.1338,90.09,268.5,0,4,2
2024-04-22 18:46:57,2024-04-22,Books,hiking boots,92,0.2365,0.081,69.43,122.34,0,4,2
2024-04-22 18:46:57,2024-04-22,Toys,yoga mat,102,0.0494,0.0923,59.44,27.63,0,4,2
2024-04-22 18:46:57,2024-04-22,Home,face cream,99,0.1604,0.0327,89.9,46.62,0,4,2
2024-04-22 18:46:57,2024-04-22,Electronics,yoga mat,84,0.1263,0.0863,63.18,57.85,0,4,2
2024-04-22 18:46:57,2024-04-22,Beauty,mystery novel,101,0.1572,0.0353,49.08,27.54,0,4,2
2024-04-22 18:46:57,2024-04-22,Clothing,moisturizer,102,0.1413,0.0961,53.49,74.11,0,4,2
2024-04-22 18:46:57,2024-04-22,Clothing,yoga mat,90,0.1519,0.0903,59.99,74.03,0,4,2
2024-04-22 18:46:57,2024-04-22,Books,desk lamp,99,0.1262,0.0601,29.36,22.04,0,4,2
2024-04-22 18:46:57,2024-04-22,Sports,desk lamp,100,0.1417,0.0347,28.85,14.19,0,4,2
2024-04-22 18:46:57,2024-04-22,Electronics,cookbook,94,0.1348,0.0137,44.54,7.7,0,4,2
2024-04-22 18:46:57,2024-04-22,Clothing,mystery novel,106,0.1639,0.073,55.49,70.39,0,4,2
2024-04-22 18:46:57,2024-04-22,Toys,coffee maker,109,0.2211,0.085,14.43,29.58,0,4,2
2024-04-22 18:46:57,2024-04-22,Sports,wireless headphones,112,0.21,0.064,31.85,47.97,0,4,2
2024-04-22 18:46:57,2024-04-22,Home,mystery novel,124,0.1372,0.0686,30.2,35.24,0,4,2
2024-04-22 18:46:57,2024-04-22,Home,winter jacket,119,0.2034,0.0492,19.2,22.88,0,4,2
2024-04-22 18:46:57,2024-04-22,Electronics,wireless headphones,112,0.1585,0.1052,59.19,110.56,0,4,2
2024-04-23 18:46:57,2024-04-23,Electronics,moisturizer,91,0.0911,0.0953,26.96,21.31,1,4,2
2024-04-23 18:46:57,2024-04-23,Toys,board game,103,0.1096,0.0605,18.27,12.48,1,4,2
2024-04-23 18:46:57,2024-04-23,Toys,running shoes,104,0.1728,0.0079,66.44,9.42,1,4,2
2024-04-23 18:46:57,2024-04-23,Home,board game,107,0.2104,0.0971,14.23,31.12,1,4,2
2024-04-23 18:46:57,2024-04-23,Toys,yoga mat,115,0.1776,0.0356,18.3,13.3,1,4,2
2024-04-23 18:46:57,2024-04-23,Toys,winter coat,106,0.2434,0.0761,73.9,145.04,1,4,2
2024-04-23 18:46:57,2024-04-23,Toys,winter jacket,109,0.1835,0.0823,24.35,40.09,1,4,2
2024-04-23 18:46:57,2024-04-23,Beauty,yoga mat,107,0.1338,0.0627,27.12,24.36,1,4,2
2024-04-23 18:46:57,2024-04-23,Toys,puzzle,95,0.2218,0.1271,25.68,68.8,1,4,2
2024-04-23 18:46:57,2024-04-23,Clothing,coffee maker,107,0.2033,0.0745,18.56,30.06,1,4,2
2024-04-23 18:46:57,2024-04-23,Home,running shoes,102,0.0956,0.0994,20.7,20.05,1,4,2
2024-04-23 18:46:57,2024-04-23,Electronics,cookbook,117,0.1743,0.1007,27.9,57.33,1,4,2
2024-04-23 18:46:57,2024-04-23,Home,wireless headphones,115,0.1965,0.0286,42.39,27.39,1,4,2
2024-04-24 18:46:57,2024-04-24,Beauty,smartphone case,99,0.14,0.0262,51.26,18.64,2,4,2
2024-04-24 18:46:57,2024-04-24,Books,smartphone case,96,0.276,0.0789,21.59,45.12,2,4,2
2024-04-24 18:46:57,2024-04-24,Clothing,face cream,93,0.1718,0.101,49.19,79.39,2,4,2
2024-04-24 18:46:57,2024-04-24,Electronics,face cream,114,0.2015,0.0067,33.05,5.09,2,4,2
2024-04-24 18:46:57,2024-04-24,Sports,yoga mat,100,0.1275,0.026,33.96,11.27,2,4,2
2024-04-24 18:46:57,2024-04-24,Beauty,puzzle,102,0.1444,0.0781,21.01,24.19,2,4,2
2024-04-24 18:46:57,2024-04-24,Toys,coffee maker,103,0.1686,0.0853,30.69,45.44,2,4,2
2024-04-24 18:46:57,2024-04-24,Sports,running shoes,105,0.1913,0.0728,26.03,38.09,2,4,2
2024-04-24 18:46:57,2024-04-24,Sports,yoga mat,96,0.1294,0.042,19.33,10.09,2,4,2
2024-04-24 18:46:57,2024-04-24,Toys,moisturizer,103,0.1727,0.1315,19.71,46.1,2,4,2
2024-04-24 18:46:57,2024-04-24,Clothing,laptop stand,121,0.0776,0.085,8.02,6.4,2,4,2
2024-04-24 18:46:57,2024-04-24,Beauty,moisturizer,113,0.1238,0.113,21.79,34.45,2,4,2
2024-04-24 18:46:57,2024-04-24,Clothing,smartphone case,96,0.2159,0.0977,19.29,39.07,2,4,2
2024-04-24 18:46:57,2024-04-24,Books,puzzle,109,0.2312,0.0556,34.95,49.01,2,4,2
2024-04-25 18:46:57,2024-04-25,Toys,wireless headphones,113,0.0567,0.0728,30.96,14.44,3,4,2
2024-04-25 18:46:57,2024-04-25,Sports,smartphone case,99,0.175,0.0715,54.53,67.53,3,4,2
2024-04-25 18:46:57,2024-04-25,Clothing,face cream,109,0.1813,0.0692,41.34,56.54,3,4,2
2024-04-25 18:46:57,2024-04-25,Toys,desk lamp,110,0.1567,0.0227,34.69,13.55,3,4,2
2024-04-25 18:46:57,2024-04-25,Sports,coffee maker,99,0.0333,0.0705,27.38,6.36,3,4,2
2024-04-25 18:46:57,2024-04-25,Toys,laptop stand,96,0.1928,0.0674,47.29,58.96,3,4,2
2024-04-25 18:46:57,2024-04-25,Books,coffee maker,97,0.1804,0.062,21.07,22.85,3,4,2
2024-04-25 18:46:57,2024-04-25,Beauty,winter jacket,91,0.2332,0.1144,37.4,90.78,3,4,2
2024-04-25 18:46:57,2024-04-25,Beauty,running shoes,85,0.1325,0.0376,33.53,14.19,3,4,2
2024-04-25 18:46:57,2024-04-25,Beauty,winter jacket,100,0.1743,0.0351,26.81,16.4,3,4,2
2024-04-25 18:46:57,2024-04-25,Beauty,cookbook,119,0.1299,0.1004,20.07,31.15,3,4,2
2024-04-25 18:46:57,2024-04-25,Electronics,yoga mat,84,0.1355,0.0775,45.26,39.95,3,4,2
2024-04-25 18:46:57,2024-04-25,Sports,yoga mat,89,0.1109,0.0906,15.48,13.84,3,4,2
2024-04-25 18:46:57,2024-04-25,Books,yoga mat,81,0.1858,0.0765,31.03,35.71,3,4,2
2024-04-25 18:46:57,2024-04-25,Beauty,winter jacket,85,0.0995,0.0825,39.55,27.59,3,4,2
2024-04-26 18:46:57,2024-04-26,Sports,running shoes,104,0.1835,0.0732,35.2,49.17,4,4,2
2024-04-26 18:46:57,2024-04-26,Sports,desk lamp,97,0.1149,0.0745,59.29,49.27,4,4,2
2024-04-26 18:46:57,2024-04-26,Electronics,board game,105,0.2623,0.0896,28.56,70.51,4,4,2
2024-04-26 18:46:57,2024-04-26,Sports,moisturizer,98,0.1041,0.1088,44.6,49.51,4,4,2
2024-04-26 18:46:57,2024-04-26,Electronics,puzzle,120,0.1066,0.1272,26.94,43.84,4,4,2
2024-04-26 18:46:57,2024-04-26,Beauty,desk lamp,106,0.2033,0.0854,16.65,30.64,4,4,2
2024-04-26 18:46:57,2024-04-26,Beauty,board game,94,0.1289,0.1061,23.74,30.51,4,4,2
2024-04-26 18:46:57,2024-04-26,Books,running shoes,90,0.1218,0.0736,70.33,56.75,4,4,2
2024-04-26 18:46:57,2024-04-26,Beauty,resistance bands,101,0.2357,0.079,115.07,216.42,4,4,2
2024-04-26 18:46:57,2024-04-26,Books,mystery novel,102,0.2099,0.0759,37.46,60.84,4,4,2
2024-04-26 18:46:57,2024-04-26,Electronics,wireless headphones,101,0.0924,0.1472,22.14,30.43,4,4,2
2024-04-26 18:46:57,2024-04-26,Books,smartphone case,100,0.1976,0.0504,14.25,14.18,4,4,2
2024-04-26 18:46:57,2024-04-26,Home,smartphone case,92,0.1338,0.0513,68.12,43.06,4,4,2
2024-04-26 18:46:57,2024-04-26,Electronics,moisturizer,98,0.1705,0.0405,17.91,12.12,4,4,2
2024-04-26 18:46:57,2024-04-26,Books,hiking boots,111,0.1302,0.0637,16.96,15.61,4,4,2
2024-04-27 18:46:57,2024-04-27,Books,moisturizer,143,0.1887,0.0798,36.9,79.44,5,4,2
2024-04-27 18:46:57,2024-04-27,Clothing,coffee maker,148,0.1803,0.076,64.54,130.86,5,4,2
2024-04-27 18:46:57,2024-04-27,Sports,moisturizer,140,0.153,0.0241,48.49,25.05,5,4,2
2024-04-27 18:46:57,2024-04-27,Home,smartphone case,141,0.1449,0.1031,46.68,98.37,5,4,2
2024-04-27 18:46:57,2024-04-27,Books,coffee maker,119,0.1354,0.0906,29.14,42.53,5,4,2
2024-04-27 18:46:57,2024-04-27,Electronics,winter jacket,109,0.0808,0.0777,36.05,24.68,5,4,2
2024-04-27 18:46:57,2024-04-27,Home,protein powder,110,0.01,0.1205,47.47,6.29,5,4,2
2024-04-27 18:46:57,2024-04-27,Toys,winter coat,126,0.1752,0.0983,13.76,29.85,5,4,2
2024-04-27 18:46:57,2024-04-27,Beauty,moisturizer,114,0.1336,0.1265,81.12,156.19,5,4,2
2024-04-27 18:46:57,2024-04-27,Clothing,laptop stand,127,0.1677,0.0388,33.63,27.81,5,4,2
2024-04-27 18:46:57,2024-04-27,Beauty,winter jacket,165,0.1355,0.0361,33.03,26.69,5,4,2
2024-04-27 18:46:57,2024-04-27,Sports,mystery novel,118,0.2258,0.0981,34.33,89.71,5,4,2
2024-04-28 18:46:57,2024-04-28,Home,smartphone case,133,0.1565,0.0841,33.15,58.05,6,4,2
2024-04-28 18:46:57,2024-04-28,Beauty,winter jacket,140,0.0811,0.0674,27.82,21.29,6,4,2
2024-04-28 18:46:57,2024-04-28,Electronics,hiking boots,131,0.122,0.0691,21.17,23.37,6,4,2
2024-04-28 18:46:57,2024-04-28,Beauty,hiking boots,149,0.1412,0.1102,25.16,58.36,6,4,2
2024-04-28 18:46:57,2024-04-28,Toys,wireless headphones,135,0.131,0.0523,34.64,32.01,6,4,2
2024-04-28 18:46:57,2024-04-28,Beauty,puzzle,115,0.12,0.0467,110.5,71.23,6,4,2
2024-04-28 18:46:57,2024-04-28,Electronics,moisturizer,143,0.2368,0.0979,43.09,142.85,6,4,2
2024-04-28 18:46:57,2024-04-28,Clothing,cookbook,140,0.1359,0.085,10.36,16.76,6,4,2
2024-04-28 18:46:57,2024-04-28,Books,board game,132,0.0988,0.0456,27.03,16.06,6,4,2
2024-04-28 18:46:57,2024-04-28,Sports,cookbook,144,0.1536,0.1114,40.12,98.88,6,4,2
2024-04-29 18:46:57,2024-04-29,Electronics,smartphone case,97,0.1503,0.0758,20.91,23.11,0,4,2
2024-04-29 18:46:57,2024-04-29,Beauty,protein powder,110,0.2418,0.1075,46.31,132.37,0,4,2
2024-04-29 18:46:57,2024-04-29,Beauty,board game,82,0.1005,0.1156,35.72,34.04,0,4,2
2024-04-29 18:46:57,2024-04-29,Sports,yoga mat,98,0.1344,0.026,41.43,14.19,0,4,2
2024-04-29 18:46:57,2024-04-29,Beauty,face cream,97,0.086,0.0337,111.94,31.44,0,4,2
2024-04-29 18:46:57,2024-04-29,Sports,moisturizer,109,0.1575,0.0472,38.85,31.48,0,4,2
2024-04-29 18:46:57,2024-04-29,Sports,resistance bands,102,0.1288,0.057,47.8,35.82,0,4,2
2024-04-29 18:46:57,2024-04-29,Toys,winter jacket,90,0.081,0.0887,39.2,25.35,0,4,2
2024-04-29 18:46:57,2024-04-29,Beauty,mystery novel,93,0.1847,0.1005,21.76,37.58,0,4,2
2024-04-30 18:46:57,2024-04-30,Books,face cream,94,0.2586,0.101,49.12,120.55,1,4,2
2024-04-30 18:46:57,2024-04-30,Books,running shoes,100,0.1379,0.1038,31.64,45.27,1,4,2
2024-04-30 18:46:57,2024-04-30,Sports,face cream,108,0.2126,0.0267,66.25,40.6,1,4,2
2024-04-30 18:46:57,2024-04-30,Toys,protein powder,92,0.1227,0.0384,21.55,9.34,1,4,2
2024-04-30 18:46:57,2024-04-30,Clothing,coffee maker,102,0.2478,0.0889,24.66,55.4,1,4,2
2024-04-30 18:46:57,2024-04-30,Home,mystery novel,115,0.1561,0.0923,56.97,94.36,1,4,2
2024-04-30 18:46:57,2024-04-30,Beauty,desk lamp,109,0.0845,0.0853,49.19,38.63,1,4,2
2024-04-30 18:46:57,2024-04-30,Beauty,hiking boots,102,0.1904,0.0629,62.36,76.18,1,4,2
2024-04-30 18:46:57,2024-04-30,Home,puzzle,93,0.1461,0.0563,61.6,47.15,1,4,2
2024-04-30 18:46:57,2024-04-30,Electronics,mystery novel,95,0.1418,0.1083,39.66,57.88,1,4,2
2024-04-30 18:46:57,2024-04-30,Clothing,running shoes,111,0.1839,0.0695,58.47,82.97,1,4,2
2024-04-30 18:46:57,2024-04-30,Home,smartphone case,97,0.1737,0.1153,24.68,47.96,1,4,2
2024-04-30 18:46:57,2024-04-30,Home,resistance bands,91,0.2186,0.0421,36.49,30.57,1,4,2
2024-04-30 18:46:57,2024-04-30,Books,cookbook,111,0.0998,0.1278,28.02,39.68,1,4,2
2024-05-01 18:46:57,2024-05-01,Electronics,smartphone case,111,0.1444,0.0539,14.43,12.47,2,5,2
2024-05-01 18:46:57,2024-05-01,Electronics,desk lamp,100,0.208,0.0908,35.15,66.37,2,5,2
2024-05-01 18:46:57,2024-05-01,Home,running shoes,116,0.2239,0.0645,22.1,37.0,2,5,2
2024-05-01 18:46:57,2024-05-01,Sports,hiking boots,92,0.0602,0.0965,36.04,19.25,2,5,2
2024-05-01 18:46:57,2024-05-01,Toys,desk lamp,98,0.1297,0.0579,44.63,32.82,2,5,2
2024-05-01 18:46:57,2024-05-01,Books,face cream,119,0.1689,0.0708,65.66,93.42,2,5,2
2024-05-01 18:46:57,2024-05-01,Clothing,cookbook,105,0.1951,0.0762,54.35,84.85,2,5,2
2024-05-01 18:46:57,2024-05-01,Sports,coffee maker,100,0.1716,0.1101,91.5,172.88,2,5,2
2024-05-01 18:46:57,2024-05-01,Sports,yoga mat,113,0.1713,0.1092,31.3,66.13,2,5,2
2024-05-01 18:46:57,2024-05-01,Clothing,yoga mat,115,0.2025,0.0674,15.66,24.57,2,5,2
2024-05-02 18:46:57,2024-05-02,Beauty,cookbook,106,0.1855,0.0973,38.86,74.29,3,5,2
2024-05-02 18:46:57,2024-05-02,Toys,desk lamp,89,0.1992,0.0526,25.39,23.69,3,5,2
2024-05-02 18:46:57,2024-05-02,Books,wireless headphones,97,0.2293,0.0363,28.87,23.29,3,5,2
2024-05-02 18:46:57,2024-05-02,Sports,protein powder,92,0.175,0.1066,42.46,72.86,3,5,2
2024-05-02 18:46:57,2024-05-02,Clothing,hiking boots,89,0.1446,0.1258,24.34,39.41,3,5,2
2024-05-02 18:46:57,2024-05-02,Clothing,laptop stand,96,0.1603,0.0464,52.61,37.55,3,5,2
2024-05-02 18:46:57,2024-05-02,Sports,laptop stand,96,0.1933,0.0743,19.49,26.86,3,5,2
2024-05-02 18:46:57,2024-05-02,Clothing,moisturizer,105,0.1579,0.1008,13.82,23.1,3,5,2
2024-05-02 18:46:57,2024-05-02,Toys,desk lamp,100,0.07,0.0911,16.04,10.22,3,5,2
2024-05-02 18:46:57,2024-05-02,Sports,desk lamp,118,0.1362,0.0629,16.78,16.95,3,5,2
2024-05-02 18:46:57,2024-05-02,Home,moisturizer,95,0.0833,0.0338,48.77,13.04,3,5,2
2024-05-02 18:46:57,2024-05-02,Home,face cream,108,0.1366,0.1023,57.85,87.32,3,5,2
2024-05-02 18:46:57,2024-05-02,Clothing,smartphone case,97,0.1055,0.103,87.76,92.5,3,5,2
2024-05-02 18:46:57,2024-05-02,Toys,puzzle,97,0.0768,0.0584,27.07,11.79,3,5,2
2024-05-02 18:46:57,2024-05-02,Sports,winter coat,87,0.2118,0.0735,46.54,63.06,3,5,2
2024-05-02 18:46:57,2024-05-02,Home,puzzle,92,0.2026,0.0162,36.04,10.86,3,5,2
2024-05-02 18:46:57,2024-05-02,Beauty,wireless headphones,116,0.2823,0.1127,32.05,118.31,3,5,2
2024-05-03 18:46:57,2024-05-03,Clothing,running shoes,117,0.2222,0.1313,47.85,163.31,4,5,2
2024-05-03 18:46:57,2024-05-03,Electronics,moisturizer,111,0.2006,0.1578,58.48,205.56,4,5,2
2024-05-03 18:46:57,2024-05-03,Sports,winter jacket,97,0.0864,0.0507,34.68,14.74,4,5,2
2024-05-03 18:46:57,2024-05-03,Clothing,running shoes,109,0.119,0.0706,44.0,40.32,4,5,2
2024-05-03 18:46:57,2024-05-03,Beauty,winter coat,88,0.2233,0.0962,25.69,48.56,4,5,2
2024-05-03 18:46:57,2024-05-03,Electronics,protein powder,98,0.1802,0.0547,59.78,57.72,4,5,2
2024-05-03 18:46:57,2024-05-03,Books,laptop stand,107,0.1583,0.055,20.25,18.86,4,5,2
2024-05-04 18:46:57,2024-05-04,Sports,face cream,162,0.225,0.0763,62.36,173.31,5,5,2
2024-05-04 18:46:57,2024-05-04,Beauty,desk lamp,135,0.0618,0.0802,19.58,13.09,5,5,2
2024-05-04 18:46:57,2024-05-04,Sports,smartphone case,143,0.2,0.125,36.74,131.4,5,5,2
2024-05-04 18:46:57,2024-05-04,Sports,board game,126,0.0591,0.1161,21.23,18.34,5,5,2
2024-05-04 18:46:57,2024-05-04,Home,moisturizer,123,0.136,0.1002,15.58,26.12,5,5,2
2024-05-04 18:46:57,2024-05-04,Toys,smartphone case,128,0.0904,0.0794,28.56,26.24,5,5,2
2024-05-04 18:46:57,2024-05-04,Clothing,winter jacket,132,0.1044,0.061,63.63,53.48,5,5,2
2024-05-04 18:46:57,2024-05-04,Clothing,winter coat,122,0.0695,0.1251,21.96,23.29,5,5,2
2024-05-04 18:46:57,2024-05-04,Toys,mystery novel,105,0.2207,0.0823,15.53,29.64,5,5,2
2024-05-04 18:46:57,2024-05-04,Books,puzzle,140,0.1341,0.0679,22.78,29.05,5,5,2
2024-05-04 18:46:57,2024-05-04,Clothing,moisturizer,130,0.2075,0.0589,32.54,51.7,5,5,2
2024-05-05 18:46:57,2024-05-05,Clothing,desk lamp,132,0.1189,0.0933,35.95,52.61,6,5,2
2024-05-05 18:46:57,2024-05-05,Home,coffee maker,133,0.1498,0.0201,31.75,12.74,6,5,2
2024-05-05 18:46:57,2024-05-05,Books,puzzle,139,0.1215,0.0419,35.37,24.99,6,5,2
2024-05-05 18:46:57,2024-05-05,Beauty,face cream,128,0.2069,0.0724,31.15,59.72,6,5,2
2024-05-05 18:46:57,2024-05-05,Electronics,board game,115,0.1946,0.1146,47.12,120.87,6,5,2
2024-05-05 18:46:57,2024-05-05,Electronics,board game,154,0.2189,0.1402,73.41,347.05,6,5,2
2024-05-05 18:46:57,2024-05-05,Clothing,smartphone case,113,0.0946,0.0683,22.95,16.77,6,5,2
2024-05-05 18:46:57,2024-05-05,Home,desk lamp,130,0.0723,0.0526,26.28,13.0,6,5,2
2024-05-05 18:46:57,2024-05-05,Sports,yoga mat,137,0.122,0.0388,44.12,28.6,6,5,2
2024-05-05 18:46:57,2024-05-05,Clothing,smartphone case,131,0.1976,0.0673,28.62,49.87,6,5,2
2024-05-05 18:46:57,2024-05-05,Books,winter coat,156,0.1533,0.0825,37.73,74.49,6,5,2
2024-05-06 18:46:57,2024-05-06,Home,face cream,109,0.1131,0.054,34.4,22.89,0,5,2
2024-05-06 18:46:57,2024-05-06,Toys,smartphone case,91,0.0689,0.0591,43.33,16.06,0,5,2
2024-05-06 18:46:57,2024-05-06,Toys,laptop stand,86,0.0903,0.0879,26.74,18.26,0,5,2
2024-05-06 18:46:57,2024-05-06,Sports,protein powder,97,0.0712,0.0653,45.21,20.39,0,5,2
2024-05-06 18:46:57,2024-05-06,Clothing,winter coat,88,0.1985,0.052,28.92,26.26,0,5,2
2024-05-06 18:46:57,2024-05-06,Clothing,smartphone case,93,0.2127,0.0561,63.25,70.23,0,5,2
2024-05-06 18:46:57,2024-05-06,Toys,yoga mat,102,0.2051,0.0468,24.22,23.73,0,5,2
2024-05-06 18:46:57,2024-05-06,Sports,winter jacket,117,0.1017,0.0956,19.3,21.96,0,5,2
2024-05-06 18:46:57,2024-05-06,Home,desk lamp,89,0.105,0.0693,34.88,22.59,0,5,2
2024-05-06 18:46:57,2024-05-06,Toys,puzzle,102,0.1857,0.1052,20.48,40.78,0,5,2
2024-05-06 18:46:57,2024-05-06,Sports,protein powder,94,0.1071,0.0621,36.04,22.51,0,5,2
2024-05-06 18:46:57,2024-05-06,Electronics,winter coat,92,0.1533,0.082,49.75,57.51,0,5,2
2024-05-06 18:46:57,2024-05-06,Sports,mystery novel,76,0.0686,0.1051,53.44,29.28,0,5,2
2024-05-06 18:46:57,2024-05-06,Electronics,hiking boots,105,0.1697,0.1166,27.33,56.82,0,5,2
2024-05-06 18:46:57,2024-05-06,Sports,protein powder,110,0.1413,0.0479,17.6,13.1,0,5,2
2024-05-07 18:46:57,2024-05-07,Toys,smartphone case,100,0.2336,0.0993,17.4,40.33,1,5,2
2024-05-07 18:46:57,2024-05-07,Beauty,desk lamp,91,0.129,0.1002,55.09,64.8,1,5,2
2024-05-07 18:46:57,2024-05-07,Books,running shoes,111,0.0749,0.035,13.78,4.0,1,5,2
2024-05-07 18:46:57,2024-05-07,Beauty,laptop stand,95,0.0636,0.1125,12.26,8.34,1,5,2
2024-05-07 18:46:57,2024-05-07,Beauty,moisturizer,104,0.2884,0.0372,40.62,45.27,1,5,2
2024-05-07 18:46:57,2024-05-07,Clothing,mystery novel,102,0.179,0.0898,36.5,59.81,1,5,2
2024-05-07 18:46:57,2024-05-07,Sports,smartphone case,111,0.1333,0.0749,7.62,8.44,1,5,2
2024-05-07 18:46:57,2024-05-07,Sports,coffee maker,108,0.1129,0.0782,48.5,46.27,1,5,2
2024-05-07 18:46:57,2024-05-07,Toys,desk lamp,95,0.2149,0.1023,55.43,115.81,1,5,2
